datetime,airtemp_F,rh,par_umolm2sec,soiltemp_F
10/23/19 5:42,71.404,53.5,36.2,70.846
10/23/19 5:42,71.404,53.5,36.2,70.803
10/23/19 5:42,71.404,53.5,38.7,70.803
10/23/19 5:42,71.404,53.5,38.7,70.803
10/23/19 5:42,71.404,53.5,36.2,70.803
10/23/19 5:42,71.404,53.5,38.7,70.803
10/23/19 5:42,71.404,53.5,36.2,70.803
10/23/19 5:42,71.404,53.5,36.2,70.803
10/23/19 5:42,71.404,53.5,33.7,70.803
10/23/19 5:42,71.404,53.5,33.7,70.803
10/23/19 5:42,71.404,53.5,33.7,70.803
10/23/19 5:42,71.447,53.5,33.7,70.803
10/23/19 5:42,71.447,53.5,31.2,70.803
10/23/19 5:42,71.447,53.5,31.2,70.846
10/23/19 5:42,71.447,53.5,33.7,70.803
10/23/19 5:42,71.447,53.5,33.7,70.846
10/23/19 5:42,71.447,53.5,36.2,70.846
10/23/19 5:42,71.447,53.5,33.7,70.846
10/23/19 5:42,71.447,53.5,36.2,70.846
10/23/19 5:42,71.447,53.5,36.2,70.846
10/23/19 5:42,71.447,53.5,36.2,70.846
10/23/19 5:42,71.447,53.5,36.2,70.846
10/23/19 5:42,71.447,53.6,36.2,70.846
10/23/19 5:42,71.447,53.6,38.7,70.846
10/23/19 5:42,71.447,53.6,38.7,70.846
10/23/19 5:42,71.447,53.6,38.7,70.846
10/23/19 5:42,71.447,53.6,38.7,70.846
10/23/19 5:42,71.49,53.6,38.7,70.846
10/23/19 5:42,71.49,53.6,36.2,70.846
10/23/19 5:42,71.49,53.6,36.2,70.846
10/23/19 5:42,71.49,53.6,36.2,70.846
10/23/19 5:42,71.49,53.6,36.2,70.846
10/23/19 5:42,71.49,53.6,33.7,70.846
10/23/19 5:42,71.49,53.6,33.7,70.846
10/23/19 5:42,71.49,53.6,31.2,70.846
10/23/19 5:42,71.49,53.6,31.2,70.846
10/23/19 5:42,71.49,53.6,33.7,70.887
10/23/19 5:42,71.49,53.6,31.2,70.887
10/23/19 5:42,71.49,53.6,33.7,70.887
10/23/19 5:42,71.49,53.6,33.7,70.887
10/23/19 5:42,71.49,53.6,36.2,70.887
10/23/19 5:42,71.49,53.6,36.2,70.93
10/23/19 5:42,71.533,53.6,36.2,70.93
10/23/19 5:42,71.533,53.6,36.2,70.93
10/23/19 5:42,71.533,53.7,36.2,70.93
10/23/19 5:42,71.533,53.7,38.7,70.93
10/23/19 5:42,71.533,53.6,38.7,70.93
10/23/19 5:42,71.533,53.7,38.7,70.974
10/23/19 5:42,71.533,53.7,36.2,70.974
10/23/19 5:42,71.533,53.7,36.2,70.974
10/23/19 5:42,71.533,53.7,36.2,70.974
10/23/19 5:42,71.533,53.7,36.2,70.974
10/23/19 5:42,71.533,53.7,33.7,70.974
10/23/19 5:43,71.533,53.7,33.7,70.974
10/23/19 5:43,71.533,53.8,33.7,70.974
10/23/19 5:43,71.577,53.7,33.7,70.974
10/23/19 5:43,71.577,53.8,31.2,70.974
10/23/19 5:43,71.577,53.8,31.2,71.017
10/23/19 5:43,71.577,53.8,31.2,71.017
10/23/19 5:43,71.577,53.7,31.2,71.017
10/23/19 5:43,71.577,53.7,33.7,71.017
10/23/19 5:43,71.577,53.7,33.7,71.017
10/23/19 5:43,71.577,53.7,36.2,71.017
10/23/19 5:43,71.577,53.7,36.2,71.017
10/23/19 5:43,71.577,53.7,36.2,71.017
10/23/19 5:43,71.577,53.7,36.2,71.017
10/23/19 5:43,71.62,53.7,36.2,71.06
10/23/19 5:43,71.62,53.7,36.2,71.06
10/23/19 5:43,71.62,53.7,38.7,71.06
10/23/19 5:43,71.62,53.7,36.2,71.06
10/23/19 5:43,71.62,53.7,36.2,71.06
10/23/19 5:43,71.62,53.7,36.2,71.103
10/23/19 5:43,71.62,53.7,33.7,71.103
10/23/19 5:43,71.62,53.7,36.2,71.103
10/23/19 5:43,71.661,53.7,33.7,71.103
10/23/19 5:43,71.661,53.8,33.7,71.146
10/23/19 5:43,71.661,53.7,31.2,71.146
10/23/19 5:43,71.661,53.7,31.2,71.146
10/23/19 5:43,71.661,53.7,33.7,71.146
10/23/19 5:43,71.661,53.8,33.7,71.146
10/23/19 5:43,71.661,53.7,33.7,71.19
10/23/19 5:43,71.661,53.7,36.2,71.19
10/23/19 5:43,71.661,53.9,36.2,71.19
10/23/19 5:43,71.704,53.9,36.2,71.19
10/23/19 5:43,71.704,53.8,38.7,71.19
10/23/19 5:43,71.704,53.9,36.2,71.19
10/23/19 5:43,71.704,53.9,36.2,71.19
10/23/19 5:43,71.704,53.9,46.2,71.231
10/23/19 5:43,71.704,53.9,1.2,71.231
10/23/19 5:43,71.704,53.9,1.2,71.231
10/23/19 5:43,71.704,53.9,1.2,71.231
10/23/19 5:43,71.704,53.9,1.2,71.274
10/23/19 5:43,71.748,53.9,1.2,71.274
10/23/19 5:43,71.748,53.9,1.2,71.274
10/23/19 5:43,71.748,53.9,1.2,71.274
10/23/19 5:43,71.748,53.9,1.2,71.274
10/23/19 5:43,71.748,53.9,1.2,71.274
10/23/19 5:43,71.748,54,1.2,71.274
10/23/19 5:43,71.791,53.9,1.2,71.274
10/23/19 5:43,71.791,54,1.2,71.274
10/23/19 5:43,71.791,54,1.2,71.274
10/23/19 5:43,71.791,54,1.2,71.231
10/23/19 5:43,71.791,54,1.2,71.231
10/23/19 5:43,71.791,54,1.2,71.19
10/23/19 5:43,71.834,54,1.2,71.146
10/23/19 5:43,71.834,54,1.2,71.103
10/23/19 5:43,71.834,54,1.2,71.06
10/23/19 5:43,71.834,54,1.2,70.974
10/23/19 5:43,71.834,54,1.2,70.846
10/23/19 5:43,71.834,54,1.2,70.716
10/23/19 5:43,71.834,54,1.2,70.543
10/23/19 5:43,71.834,54,1.2,70.372
10/23/19 5:43,71.834,54,1.2,70.158
10/23/19 5:44,71.834,53.9,1.2,69.985
10/23/19 5:44,71.834,53.9,1.2,69.814
10/23/19 5:44,71.834,53.9,1.2,69.643
10/23/19 5:44,71.834,53.9,1.2,69.427
10/23/19 5:44,71.834,53.8,1.2,69.3
10/23/19 5:44,71.791,53.8,1.2,69.129
10/23/19 5:44,71.791,53.8,1.2,68.956
10/23/19 5:44,71.791,53.9,1.2,68.828
10/23/19 5:44,71.791,53.9,1.2,68.657
10/23/19 5:44,71.748,53.8,1.2,68.484
10/23/19 5:44,71.748,53.7,1.2,68.313
10/23/19 5:44,71.748,53.8,1.2,68.099
10/23/19 5:44,71.704,53.8,1.2,67.885
10/23/19 5:44,71.661,53.6,1.2,67.714
10/23/19 5:44,71.661,53.6,1.2,67.586
10/23/19 5:44,71.661,53.6,1.2,67.413
10/23/19 5:44,71.62,53.6,1.2,67.242
10/23/19 5:44,71.577,53.6,1.2,67.071
10/23/19 5:44,71.577,53.6,1.2,66.943
10/23/19 5:44,71.533,53.5,1.2,66.729
10/23/19 5:44,71.49,53.5,1.2,66.6
10/23/19 5:44,71.49,53.5,1.2,66.472
10/23/19 5:44,71.447,53.5,1.2,66.344
10/23/19 5:44,71.404,53.5,1.2,66.258
10/23/19 5:44,71.404,53.5,1.2,66.173
10/23/19 5:44,71.361,53.5,1.2,66.13
